task_id,contributor_id,label,seconds
1615,63,0,23.64
1615,156,0,28.37
1616,3,1,31.4
1616,24,1,30.17
1616,103,1,31.1
1616,31,1,32.07
1616,25,0,32.33
1617,188,0,1.09
1617,147,1,27.0
1617,35,1,29.0
1617,133,1,29.98
1617,116,1,34.96
1618,167,0,7.89
1618,16,0,29.15
1618,132,1,31.13
1618,142,1,36.21
1618,32,0,29.2
1619,7,0,32.18
1619,97,1,35.1
1619,69,0,24.83
1619,149,0,33.71
1619,156,1,17.71
1620,102,0,16.95
1620,74,0,29.36
1620,26,0,28.75
1620,95,0,29.44
1620,144,0,37.63
1621,116,0,30.39
1621,154,1,22.25
1621,91,0,25.57
1621,22,0,24.21
1621,120,0,29.18
1622,174,0,5.86
1622,87,1,28.82
1622,11,0,25.47
1622,82,1,28.3
1622,196,0,9.52
1623,115,1,30.55
1623,137,0,30.39
1623,121,1,29.89
1623,32,0,42.92
1623,147,0,37.21
1624,6,1,30.25
1624,189,0,1.95
1624,14,1,31.54
1624,11,1,36.53
1624,164,0,4.27
1625,137,1,24.74
1625,42,1,26.47
1625,169,0,5.96
1625,179,1,0.96
1625,65,0,18.43
1626,170,0,7.24
1626,85,1,35.63
1626,129,1,40.05
1626,126,1,23.22
1626,185,0,1.71
1627,186,0,1.24
1627,90,1,27.33
1627,136,1,27.83
1627,122,1,23.6
1627,65,1,22.05
1628,24,1,31.7
1628,62,0,23.38
1628,35,0,20.94
1628,66,1,25.2
1628,103,1,15.43
1629,79,1,26.61
1629,134,0,28.6
1629,114,0,23.66
1629,13,0,33.13
1629,65,0,31.85
1630,187,0,1.9
1630,145,1,27.96
1630,171,0,3.83
1630,135,1,20.09
1630,183,1,1.54
1631,77,1,27.25
1631,164,0,6.21
1631,156,1,23.15
1631,26,0,31.95
1631,185,0,1.7
1632,182,1,1.44
1632,6,0,35.9
1632,42,0,25.48
1632,134,0,36.29
1632,105,0,18.21
1633,42,1,29.57
1633,27,1,38.68
1633,25,1,37.7
1633,161,0,5.15
1633,67,1,21.35
1634,50,0,33.64
1634,175,1,2.14
1634,108,0,33.99
1634,151,1,30.25
1634,46,0,33.76
1635,18,1,30.82
1635,7,1,29.31
1635,73,0,34.45
1635,198,0,10.11
1635,129,0,30.35
1636,145,1,36.38
1636,78,1,32.26
1636,59,1,35.28
1636,103,0,29.15
1636,72,1,32.74
1637,150,1,29.3
1637,13,1,31.1
1637,88,1,36.27
1637,188,0,1.41
1637,177,0,1.56
1638,10,0,28.99
1638,95,1,34.34
1638,89,0,24.97
1638,135,0,37.15
1638,1,1,22.5
1639,18,0,31.86
1639,8,0,28.7
1639,79,0,22.49
1639,43,0,37.64
1639,12,0,28.48
1640,92,1,38.38
1640,80,0,36.76
1640,147,1,32.69
1640,24,1,32.87
1640,79,0,31.55
1641,65,0,28.56
1641,2,0,23.87
1641,145,0,24.26
1641,186,1,0.69
1641,131,0,25.59
1642,44,1,28.85
1642,21,0,33.75
1642,95,1,38.18
1642,32,0,25.42
1642,82,1,26.59
1643,112,1,38.99
1643,95,1,39.8
1643,96,0,26.79
1643,7,1,32.19
1643,76,0,38.87
1644,82,0,22.85
1644,59,0,19.47
1644,92,0,34.28
1644,86,0,27.41
1644,25,0,26.51
1645,59,1,17.59
1645,87,0,19.16
1645,28,0,20.85
1645,163,0,3.52
1645,60,0,29.04
1646,126,1,22.44
1646,165,0,2.7
1646,168,0,6.23
1646,120,0,22.3
1646,115,1,25.78
1647,49,1,29.84
1647,193,1,13.02
1647,88,1,38.9
1647,195,1,10.43
1647,119,1,30.14
1648,61,1,34.18
1648,157,1,19.42
1648,87,0,14.94
1648,120,1,30.6
1648,119,1,14.5
1649,24,1,35.29
1649,195,1,14.43
1649,42,1,30.68
1649,84,0,41.37
1649,80,0,43.94
1650,93,0,28.69
1650,59,1,35.85
1650,170,0,9.78
1650,191,0,15.82
1650,99,0,31.45
1651,185,0,2.53
1651,132,0,31.0
1651,181,0,1.87
1651,150,0,36.91
1651,62,0,25.97
1652,10,0,32.13
1652,69,1,34.53
1652,133,0,30.61
1652,114,0,30.91
1652,99,0,23.52
1653,57,1,20.68
1653,111,0,18.75
1653,125,1,21.11
1653,156,1,19.11
1653,193,1,13.67
1654,156,0,31.03
1654,66,0,20.61
1654,15,0,18.77
1654,65,0,29.22
1654,46,0,23.75
1655,71,0,37.38
1655,119,0,29.84
1655,24,1,35.76
1655,112,1,29.75
1655,77,1,27.35
1656,101,1,22.73
1656,174,0,6.27
1656,169,0,5.35
1656,4,0,32.11
1656,56,0,23.06
1657,54,1,27.24
1657,145,1,18.22
1657,114,0,24.76
1657,15,0,29.84
1657,47,1,35.22
1658,124,1,31.95
1658,143,0,25.85
1658,18,1,27.71
1658,39,1,24.91
1658,17,1,24.87
1659,54,1,30.85
1659,75,1,28.95
1659,61,1,17.16
1659,38,1,25.41
1659,29,0,23.98
1660,24,0,32.45
1660,142,1,29.12
1660,100,1,35.81
1660,108,1,28.13
1660,6,1,39.98
1661,194,0,13.38
1661,197,0,16.83
1661,8,0,37.98
1661,171,0,6.55
1661,122,0,32.26
1662,4,1,33.05
1662,46,0,22.88
1662,197,0,10.83
1662,152,0,27.85
1662,198,0,11.95
1663,64,1,27.52
1663,21,1,38.07
1663,186,1,0.99
1663,99,1,28.81
1663,164,0,4.63
1664,11,1,33.94
1664,173,0,7.27
1664,9,1,40.16
1664,136,0,28.84
1664,74,1,40.03
1665,62,0,29.1
1665,12,0,26.98
1665,140,0,29.18
1665,87,1,29.84
1665,33,0,35.4
1666,195,0,10.54
1666,158,1,13.77
1666,123,1,28.35
1666,37,1,15.84
1666,186,1,2.21
1667,91,0,23.56
1667,120,1,21.27
1667,112,0,27.92
1667,48,1,18.67
1667,150,1,28.35
1668,6,1,26.27
1668,38,0,25.08
1668,8,1,31.23
1668,33,1,19.57
1668,137,1,21.33
1669,104,1,40.27
1669,85,0,33.81
1669,88,1,24.78
1669,35,1,36.31
1669,38,0,27.0
1670,81,1,32.65
1670,191,1,13.9
1670,132,1,34.96
1670,90,0,39.3
1670,193,1,11.45
1671,179,1,1.93
1671,6,1,40.23
1671,126,1,37.83
1671,1,1,26.85
1671,28,1,23.69
1672,164,0,5.68
1672,55,1,26.1
1672,46,0,30.31
1672,132,0,33.18
1672,98,1,24.94
1673,186,1,0.69
1673,7,1,25.96
1673,74,1,30.06
1673,6,0,35.96
1673,98,0,28.11
1674,36,0,42.24
1674,25,0,43.05
1674,91,0,32.63
1674,14,1,37.72
1674,115,0,36.56
1675,93,1,17.99
1675,112,0,27.96
1675,130,1,22.98
1675,132,1,27.04
1675,73,0,20.75
1676,18,0,28.72
1676,7,0,17.78
1676,94,0,35.04
1676,190,1,10.21
1676,177,0,0.38
1677,190,0,11.97
1677,39,0,28.85
1677,174,0,3.81
1677,31,0,24.51
1677,161,0,2.26
1678,152,1,39.95
1678,177,1,1.91
1678,76,0,24.28
1678,135,1,24.07
1678,50,0,40.96
1679,149,1,21.84
1679,4,1,33.67
1679,141,1,26.84
1679,45,1,24.09
1679,41,1,27.77
1680,198,1,11.67
1680,170,0,6.88
1680,83,1,21.54
1680,128,1,34.89
1680,189,0,1.01
1681,155,0,22.84
1681,105,0,22.57
1681,160,0,5.07
1681,183,0,1.87
1681,117,1,28.72
1682,191,1,8.34
1682,50,0,29.7
1682,28,0,32.23
1682,51,1,22.35
1682,107,0,26.37
1683,1,1,37.03
1683,194,1,7.07
1683,186,1,1.68
1683,190,1,17.82
1683,192,1,5.13
1684,139,0,43.74
1684,190,1,15.5
1684,121,0,42.35
1684,60,0,34.45
1684,88,0,43.44
1685,103,1,29.44
1685,117,1,44.25
1685,105,0,34.11
1685,122,1,36.25
1685,137,1,34.69
1686,166,0,4.04
1686,69,0,11.08
1686,184,0,1.73
1686,100,0,29.15
1686,119,1,25.92
1687,157,0,25.93
1687,172,0,6.35
1687,135,1,23.36
1687,147,1,32.96
1687,39,0,28.37
1688,142,1,30.12
1688,44,1,20.33
1688,130,1,24.91
1688,6,1,26.15
1688,188,0,1.05
1689,160,0,7.69
1689,151,0,28.62
1689,102,0,31.81
1689,186,0,0.68
1689,80,0,29.54
1690,94,0,24.11
1690,72,1,32.63
1690,157,1,18.71
1690,75,0,24.2
1690,6,1,30.5
1691,67,0,13.57
1691,7,0,15.53
1691,187,1,1.07
1691,119,1,24.1
1691,19,1,23.07
1692,149,1,34.47
1692,193,0,8.43
1692,27,0,27.41
1692,181,1,1.22
1692,182,0,1.73
1693,23,0,35.57
1693,6,0,39.07
1693,118,1,38.06
1693,183,0,2.17
1693,131,0,38.72
1694,5,0,22.36
1694,78,0,19.67
1694,121,0,18.64
1694,68,0,23.04
1694,153,0,19.95
1695,48,1,33.96
1695,120,1,42.11
1695,25,1,32.01
1695,199,1,10.01
1695,84,0,25.74
1696,133,1,29.31
1696,158,0,25.4
1696,103,0,25.89
1696,90,0,28.51
1696,116,0,39.35
1697,52,1,33.39
1697,148,0,27.91
1697,124,0,40.24
1697,173,0,7.27
1697,7,1,34.35
1698,80,0,21.63
1698,61,1,19.02
1698,18,0,19.92
1698,196,0,8.33
1698,136,0,26.98
1699,126,1,30.58
1699,36,1,25.58
1699,133,1,36.07
1699,176,1,0.72
1699,15,1,30.57
1700,182,1,1.09
1700,132,0,32.7
1700,172,0,4.24
1700,164,0,3.62
1700,61,0,36.86
1701,54,0,39.89
1701,74,0,28.53
1701,28,1,22.84
1701,49,0,31.88
1701,163,0,6.24
1702,17,0,31.1
1702,101,0,31.18
1702,55,0,24.68
1702,130,1,25.3
1702,54,1,27.02
1703,96,1,29.22
1703,91,1,27.19
1703,19,0,21.03
1703,183,1,1.87
1703,51,0,21.61
1704,190,1,16.57
1704,68,1,36.2
1704,67,0,35.41
1704,31,1,34.37
1704,13,1,32.02
1705,68,0,32.15
1705,118,1,24.47
1705,36,0,39.93
1705,158,0,35.59
1705,67,0,35.21
1706,65,1,33.03
1706,43,1,40.69
1706,87,0,29.5
1706,150,1,23.85
1706,18,0,33.56
1707,179,0,0.96
1707,111,0,33.0
1707,137,0,40.84
1707,74,1,35.81
1707,191,0,11.44
1708,172,0,8.44
1708,72,0,34.8
1708,73,0,27.69
1708,33,0,32.46
1708,31,0,30.6
1709,16,0,26.57
1709,85,1,37.64
1709,88,0,41.5
1709,35,0,25.41
1709,186,0,1.31
1710,165,0,8.3
1710,144,1,20.33
1710,99,0,34.58
1710,58,1,26.75
1710,69,0,32.39
1711,123,1,33.43
1711,146,1,33.75
1711,38,0,41.56
1711,133,0,39.17
1711,85,1,35.89
1712,37,1,30.35
1712,85,1,20.28
1712,174,0,6.53
1712,79,0,21.07
1712,146,1,23.84
1713,156,1,27.99
1713,119,0,36.16
1713,183,1,1.42
1713,25,0,48.73
1713,19,1,37.73
1714,171,0,7.8
1714,42,1,19.87
1714,35,0,21.32
1714,5,0,17.54
1714,110,0,28.17
1715,46,1,32.89
1715,117,1,35.62
1715,36,0,20.79
1715,190,0,14.76
1715,3,1,31.21
1716,88,1,54.68
1716,44,1,44.11
1716,182,1,1.14
1716,190,1,14.15
1716,41,1,37.59
1717,6,0,27.47
1717,72,0,30.42
1717,51,1,17.15
1717,35,0,20.38
1717,181,0,2.01
1718,81,0,30.46
1718,165,0,5.62
1718,90,0,47.17
1718,60,0,38.16
1718,98,0,36.01
1719,29,1,36.7
1719,83,1,24.14
1719,90,1,19.45
1719,50,1,26.02
1719,97,1,30.71
1720,90,0,20.66
1720,109,0,27.65
1720,1,1,25.48
1720,127,1,18.44
1720,95,0,24.58
1721,192,1,14.8
1721,131,1,29.06
1721,123,1,35.38
1721,199,1,16.05
1721,14,1,33.01
1722,195,1,7.61
1722,9,1,37.3
1722,189,0,1.59
1722,103,1,29.18
1722,88,1,25.43
1723,174,0,7.41
1723,119,0,35.94
1723,64,1,33.02
1723,141,1,24.16
1723,14,1,31.85
1724,41,0,26.33
1724,138,1,24.27
1724,66,1,17.2
1724,87,0,25.34
1724,57,1,25.37
1725,108,1,30.48
1725,50,0,32.33
1725,169,0,6.5
1725,121,1,37.71
1725,100,1,25.57
1726,143,0,32.66
1726,27,1,22.38
1726,2,1,24.41
1726,35,1,24.0
1726,130,1,28.77
1727,150,1,27.99
1727,88,1,23.08
1727,50,1,19.75
1727,121,0,27.85
1727,147,1,18.05
1728,153,0,27.56
1728,46,0,35.78
1728,87,0,33.52
1728,141,0,30.38
1728,176,0,1.17
1729,175,1,0.9
1729,143,0,36.86
1729,182,1,1.22
1729,49,0,33.64
1729,139,1,37.95
1730,164,0,9.45
1730,25,1,33.21
1730,169,0,6.52
1730,32,0,28.93
1730,70,1,34.87
1731,70,1,20.55
1731,145,1,32.68
1731,19,1,24.73
1731,182,1,2.34
1731,52,0,19.83
1732,164,0,7.54
1732,166,0,0.3
1732,150,0,27.25
1732,195,1,14.17
1732,52,0,26.71
1733,171,0,3.95
1733,9,1,22.46
1733,49,1,25.39
1733,183,1,1.78
1733,43,1,32.04
1734,162,0,5.58
1734,79,1,22.87
1734,56,0,22.17
1734,82,1,14.06
1734,99,1,22.62
1735,45,1,32.3
1735,22,1,26.63
1735,120,0,25.55
1735,13,0,25.78
1735,54,0,23.78
1736,25,1,29.92
1736,2,1,35.03
1736,165,0,5.95
1736,6,1,25.44
1736,143,1,29.85
1737,134,1,26.83
1737,85,1,26.1
1737,153,0,34.54
1737,77,0,31.98
1737,21,1,31.28
1738,146,0,35.22
1738,30,0,28.71
1738,127,0,26.85
1738,194,1,8.53
1738,112,0,26.92
1739,44,0,25.97
1739,42,0,28.15
1739,84,0,24.12
1739,85,0,20.43
1739,1,1,23.26
1740,93,1,24.66
1740,44,0,34.74
1740,145,1,37.46
1740,26,0,30.84
1740,75,0,39.73
1741,151,1,23.74
1741,17,1,9.37
1741,196,1,15.4
1741,113,1,24.11
1741,107,0,20.08
1742,38,0,40.47
1742,0,1,32.41
1742,175,1,0.95
1742,114,0,36.77
1742,29,1,29.83
1743,108,0,22.86
1743,159,0,19.24
1743,94,1,34.54
1743,140,0,20.53
1743,144,1,29.31
1744,168,0,4.98
1744,14,0,33.62
1744,179,1,0.94
1744,64,0,41.17
1744,78,0,32.95
1745,173,0,5.63
1745,67,0,27.53
1745,63,1,23.56
1745,120,0,29.13
1745,118,1,28.14
1746,81,1,33.74
1746,78,1,29.41
1746,21,1,29.51
1746,73,1,28.95
1746,138,0,33.17
1747,11,0,28.83
1747,40,0,33.54
1747,184,0,1.33
1747,127,1,34.28
1747,183,1,1.66
1748,21,1,21.96
1748,38,0,21.91
1748,191,1,12.18
1748,96,1,14.79
1748,121,1,20.8
1749,150,1,17.0
1749,36,1,27.75
1749,192,0,11.81
1749,52,0,24.47
1749,24,0,29.71
1750,71,1,24.64
1750,53,1,22.53
1750,137,0,30.47
1750,76,1,21.32
1750,57,1,28.66
1751,35,1,21.36
1751,65,1,24.62
1751,89,1,20.43
1751,45,1,27.37
1751,101,1,17.34
1752,185,0,0.89
1752,22,1,27.17
1752,182,1,1.76
1752,85,0,36.64
1752,164,0,9.89
1753,175,1,0.66
1753,127,0,29.58
1753,110,0,26.26
1753,70,0,31.33
1753,113,0,35.76
1754,43,1,20.11
1754,9,1,24.73
1754,62,1,21.49
1754,13,1,24.92
1754,69,1,27.27
1755,160,0,7.56
1755,185,0,1.0
1755,27,0,18.27
1755,97,0,33.82
1755,90,0,19.52
1756,128,0,18.34
1756,197,0,14.72
1756,33,0,9.02
1756,84,0,23.53
1756,189,0,2.32
1757,121,1,37.91
1757,153,1,45.88
1757,180,0,1.79
1757,7,1,37.84
1757,57,1,27.59
1758,130,1,24.6
1758,143,1,21.38
1758,44,0,14.77
1758,18,1,25.67
1758,2,1,23.01
1759,91,1,25.35
1759,104,1,34.12
1759,18,1,24.22
1759,144,1,26.7
1759,153,1,26.55
1760,28,1,33.18
1760,53,1,31.02
1760,97,0,24.27
1760,94,0,34.67
1760,169,0,8.7
1761,57,0,36.24
1761,32,0,29.16
1761,9,1,36.12
1761,179,0,1.45
1761,58,1,42.57
1762,130,0,25.23
1762,119,0,25.63
1762,94,1,16.47
1762,194,0,14.05
1762,133,1,20.86
1763,18,0,42.73
1763,121,1,38.44
1763,106,1,36.09
1763,6,0,32.03
1763,76,1,35.87
1764,116,1,32.05
1764,165,0,4.05
1764,184,0,1.15
1764,174,0,2.83
1764,109,1,36.73
1765,3,1,46.35
1765,84,1,19.02
1765,133,1,31.34
1765,171,0,6.04
1765,157,1,29.04
1766,25,0,25.3
1766,149,0,28.51
1766,89,1,29.67
1766,121,0,37.36
1766,132,1,30.7
1767,110,1,29.04
1767,158,0,33.34
1767,20,0,26.59
1767,177,0,2.34
1767,178,0,1.8
1768,166,0,0.3
1768,162,0,7.22
1768,196,0,14.34
1768,185,1,1.38
1768,141,0,14.66
1769,113,0,31.89
1769,105,1,24.05
1769,2,1,26.5
1769,120,0,33.68
1769,165,0,9.15
1770,127,0,27.34
1770,129,0,36.66
1770,83,0,31.22
1770,154,1,26.45
1770,19,0,34.38
1771,45,0,32.73
1771,144,0,38.63
1771,51,0,32.73
1771,33,0,29.82
1771,43,0,33.93
1772,80,0,18.07
1772,85,0,23.66
1772,27,0,32.53
1772,14,0,31.68
1772,15,1,20.25
1773,129,1,37.01
1773,18,0,22.38
1773,20,0,24.13
1773,65,1,26.7
1773,14,1,28.27
1774,93,0,34.02
1774,72,0,30.87
1774,170,0,7.95
1774,134,1,29.33
1774,164,0,6.63
1775,162,0,6.03
1775,160,0,5.64
1775,118,0,20.27
1775,8,1,23.06
1775,184,1,0.6
1776,80,1,21.93
1776,27,0,22.43
1776,63,0,27.96
1776,181,0,1.49
1776,57,1,31.39
1777,197,1,9.2
1777,27,1,24.89
1777,50,1,28.74
1777,141,0,18.77
1777,28,1,25.08
1778,93,0,24.72
1778,67,0,20.01
1778,22,0,27.28
1778,133,0,26.83
1778,85,0,22.28
1779,161,0,5.94
1779,138,1,23.23
1779,105,1,20.95
1779,148,0,20.1
1779,112,1,25.66
1780,152,0,28.67
1780,167,0,5.32
1780,12,0,24.8
1780,84,0,28.43
1780,27,0,30.24
1781,125,0,24.04
1781,8,0,24.0
1781,10,0,31.48
1781,41,0,26.26
1781,36,0,22.81
1782,100,0,23.3
1782,134,0,25.36
1782,124,0,24.42
1782,153,0,20.92
1782,7,0,33.36
1783,103,1,31.27
1783,56,1,28.67
1783,140,0,38.48
1783,127,0,30.22
1783,135,0,36.79
1784,38,0,16.49
1784,109,1,8.44
1784,93,0,18.13
1784,74,1,27.41
1784,130,1,29.1
1785,176,1,1.62
1785,81,0,30.17
1785,95,0,23.28
1785,16,0,26.54
1785,175,1,1.89
1786,192,1,11.69
1786,66,0,24.94
1786,24,0,28.55
1786,69,0,20.77
1786,108,0,29.22
1787,94,1,27.73
1787,145,1,31.83
1787,88,0,19.27
1787,72,0,18.46
1787,117,0,38.33
1788,141,0,27.03
1788,64,1,29.36
1788,131,0,26.68
1788,197,1,11.61
1788,161,0,7.05
1789,40,1,34.73
1789,116,1,40.08
1789,44,0,35.9
1789,92,1,39.98
1789,153,1,30.72
1790,145,0,26.64
1790,118,0,30.06
1790,83,0,30.57
1790,84,1,33.82
1790,106,1,24.33
1791,156,0,44.13
1791,86,1,27.71
1791,161,0,7.3
1791,113,1,33.25
1791,64,1,39.15
1792,153,0,17.2
1792,87,0,21.49
1792,41,0,27.52
1792,149,0,21.53
1792,125,0,21.36
1793,111,0,23.87
1793,51,0,24.57
1793,156,1,44.5
1793,176,0,1.57
1793,118,0,33.64
1794,168,0,8.54
1794,112,0,38.77
1794,125,0,37.06
1794,153,1,35.12
1794,172,0,3.41
1795,166,0,4.5
1795,160,0,6.28
1795,132,0,13.89
1795,4,0,21.5
1795,22,1,20.07
1796,65,1,28.81
1796,185,0,0.94
1796,131,1,23.53
1796,188,1,1.51
1796,87,1,29.96
1797,177,1,1.27
1797,69,1,20.99
1797,45,0,27.74
1797,165,0,3.95
1797,137,0,29.92
1798,80,0,33.64
1798,117,1,30.98
1798,56,0,30.63
1798,145,1,32.67
1798,15,1,26.63
1799,46,1,17.58
1799,69,1,24.77
1799,128,1,24.14
1799,119,0,14.93
1799,159,1,27.78
1800,95,0,29.39
1800,118,0,28.39
1800,196,1,15.43
1800,21,0,29.28
1800,60,0,27.81
1801,185,0,1.94
1801,30,0,23.75
1801,21,0,30.26
1801,89,0,34.44
1801,54,1,24.36
1802,121,0,30.75
1802,70,0,27.49
1802,178,0,1.85
1802,8,0,34.68
1802,176,0,1.09
1803,113,0,24.14
1803,136,1,30.44
1803,173,0,10.15
1803,64,1,33.31
1803,147,1,19.83
1804,88,0,44.02
1804,187,0,2.06
1804,99,0,43.44
1804,177,1,2.1
1804,63,0,34.24
1805,45,0,25.07
1805,80,0,19.48
1805,118,0,22.75
1805,117,0,21.74
1805,185,0,1.75
1806,198,1,17.49
1806,66,1,33.25
1806,160,0,8.45
1806,163,0,5.72
1806,136,1,32.6
1807,39,0,28.83
1807,197,0,10.33
1807,47,0,22.01
1807,26,0,17.25
1807,128,0,25.35
1808,89,0,26.26
1808,160,0,5.88
1808,142,0,26.77
1808,163,0,8.53
1808,194,1,9.69
1809,23,1,26.47
1809,139,1,31.8
1809,130,1,39.54
1809,87,1,27.98
1809,45,0,25.79
1810,19,0,26.7
1810,66,0,28.72
1810,46,0,19.99
1810,104,1,26.23
1810,158,0,24.79
1811,149,0,29.75
1811,38,1,24.56
1811,186,0,0.65
1811,162,0,5.42
1811,142,1,31.72
1812,124,1,27.87
1812,164,0,5.56
1812,62,1,34.8
1812,151,1,18.53
1812,70,0,29.57
1813,34,0,12.62
1813,100,0,20.04
1813,123,0,23.95
1813,5,0,28.43
1813,93,0,25.28
1814,27,0,19.08
1814,15,1,38.99
1814,43,0,24.8
1814,112,0,32.12
1814,11,1,26.18
1815,170,0,4.85
1815,19,0,16.51
1815,120,0,28.99
1815,199,0,12.68
1815,110,1,16.53
1816,145,0,19.16
1816,182,0,1.1
1816,94,0,21.62
1816,155,0,20.5
1816,140,1,23.27
1817,158,0,27.81
1817,166,0,5.65
1817,73,0,24.89
1817,162,0,5.64
1817,42,0,26.1
1818,197,1,10.32
1818,135,1,40.68
1818,17,0,33.43
1818,191,1,16.78
1818,70,0,39.41
1819,25,1,28.41
1819,96,0,26.76
1819,24,1,21.32
1819,40,0,28.37
1819,42,0,28.51
1820,146,0,31.87
1820,93,0,32.95
1820,56,1,33.1
1820,138,1,43.28
1820,131,0,34.83
1821,102,1,29.9
1821,198,0,8.18
1821,87,1,22.8
1821,188,0,1.63
1821,195,0,13.61
1822,2,0,29.46
1822,1,0,35.77
1822,115,1,39.92
1822,173,0,6.1
1822,96,0,33.48
1823,93,1,29.72
1823,33,1,34.69
1823,140,1,32.05
1823,113,1,30.47
1823,12,0,34.9
1824,53,1,17.42
1824,144,1,20.0
1824,173,0,7.96
1824,142,1,35.8
1824,96,1,22.1
1825,45,1,22.12
1825,177,1,0.8
1825,176,0,1.72
1825,175,1,2.06
1825,128,1,25.51
1826,195,0,13.57
1826,132,0,20.76
1826,120,0,23.68
1826,152,0,21.14
1826,68,0,31.84
1827,195,0,9.64
1827,82,1,31.51
1827,18,1,33.71
1827,181,0,0.77
1827,136,0,26.91
1828,123,1,25.2
1828,182,0,1.74
1828,49,1,24.81
1828,60,1,30.11
1828,150,1,23.07
1829,156,0,27.24
1829,42,1,40.23
1829,99,1,30.4
1829,187,0,2.4
1829,143,0,32.14
1830,130,0,14.06
1830,75,0,19.9
1830,47,0,27.37
1830,120,0,19.19
1830,7,0,24.11
1831,7,0,10.77
1831,117,1,23.23
1831,87,1,16.76
1831,156,0,15.27
1831,30,1,19.67
1832,63,1,25.56
1832,188,0,1.71
1832,185,0,1.25
1832,78,0,32.02
1832,94,1,18.84
1833,49,1,36.58
1833,86,0,35.27
1833,59,0,41.17
1833,114,0,35.15
1833,77,0,38.43
1834,93,0,25.61
1834,146,1,28.09
1834,12,0,26.68
1834,94,0,25.14
1834,25,0,30.99
1835,187,1,1.4
1835,22,0,29.09
1835,40,1,20.78
1835,177,0,1.13
1835,36,1,21.17
1836,17,0,40.9
1836,134,1,32.92
1836,138,1,36.05
1836,175,0,1.19
1836,130,1,25.88
1837,140,0,28.27
1837,182,1,0.62
1837,85,0,27.83
1837,19,0,25.25
1837,193,1,17.5
1838,158,1,34.98
1838,145,1,34.36
1838,66,1,37.0
1838,119,0,37.9
1838,2,1,27.33
1839,168,0,6.01
1839,172,0,5.19
1839,113,1,18.62
1839,104,1,18.29
1839,7,0,22.68
1840,68,1,22.95
1840,114,0,31.13
1840,191,0,11.25
1840,91,0,35.19
1840,121,0,33.63
1841,170,0,5.1
1841,96,0,29.48
1841,136,1,32.46
1841,179,1,1.3
1841,1,0,29.1
1842,96,1,24.29
1842,135,1,20.61
1842,144,1,11.06
1842,157,1,19.37
1842,62,1,25.82
1843,68,1,25.68
1843,158,1,23.89
1843,20,1,33.83
1843,149,0,26.2
1843,88,1,27.74
1844,133,1,26.77
1844,51,1,21.76
1844,128,0,26.47
1844,113,1,24.36
1844,169,0,8.04
1845,58,0,27.46
1845,162,0,9.85
1845,151,1,37.52
1845,144,1,26.16
1845,142,1,29.9
1846,112,0,15.3
1846,49,0,20.13
1846,55,1,20.87
1846,114,0,15.5
1846,18,0,26.04
1847,184,0,1.95
1847,12,0,31.46
1847,117,1,35.43
1847,90,1,38.25
1847,54,1,36.3
1848,137,0,34.85
1848,152,0,34.81
1848,17,1,37.28
1848,16,1,37.25
1848,154,0,37.05
1849,89,0,19.47
1849,10,0,22.8
1849,177,1,0.55
1849,108,0,30.57
1849,171,0,4.77
1850,104,0,35.4
1850,169,0,11.4
1850,39,0,30.28
1850,44,0,28.27
1850,150,0,35.63
1851,161,0,5.3
1851,49,0,31.11
1851,93,1,29.78
1851,115,1,29.58
1851,78,1,22.04
1852,65,1,25.57
1852,57,0,29.44
1852,47,0,27.7
1852,102,0,12.12
1852,22,0,23.31
1853,63,0,29.07
1853,27,0,25.71
1853,147,0,23.98
1853,95,0,21.62
1853,47,0,26.08
1854,180,0,1.64
1854,15,0,17.74
1854,11,0,28.92
1854,72,1,35.28
1854,89,0,21.88
1855,62,0,23.46
1855,98,1,25.17
1855,82,1,21.96
1855,29,0,25.3
1855,133,0,24.48
1856,29,0,37.5
1856,125,0,36.0
1856,8,0,41.67
1856,58,1,37.78
1856,106,0,37.85
1857,178,1,2.22
1857,105,1,28.12
1857,72,1,18.33
1857,43,0,31.4
1857,122,1,30.75
1858,68,1,39.01
1858,135,1,18.91
1858,184,1,1.69
1858,36,1,28.58
1858,67,1,30.95
1859,43,1,29.65
1859,77,1,34.91
1859,194,1,10.0
1859,103,1,23.8
1859,76,1,36.53
1860,20,1,27.2
1860,108,0,31.62
1860,178,1,0.99
1860,70,0,33.08
1860,77,0,19.65
1861,26,1,27.07
1861,75,0,33.7
1861,181,1,2.54
1861,174,0,5.02
1861,126,1,27.47
1862,152,0,22.95
1862,42,1,27.33
1862,166,0,4.83
1862,189,0,1.65
1862,117,0,29.8
1863,111,0,34.54
1863,116,0,35.66
1863,138,1,32.85
1863,51,1,38.85
1863,47,0,36.72
1864,25,1,34.87
1864,53,1,39.6
1864,194,0,10.96
1864,77,0,30.97
1864,154,1,38.55
1865,159,0,39.62
1865,35,0,39.37
1865,116,1,33.13
1865,96,1,41.2
1865,147,0,37.27
1866,77,0,34.19
1866,89,1,41.32
1866,137,1,39.72
1866,144,1,42.09
1866,76,1,34.89
1867,184,1,2.23
1867,186,0,1.28
1867,97,1,23.06
1867,144,0,31.8
1867,33,1,21.49
1868,60,0,23.06
1868,69,0,15.12
1868,182,0,1.61
1868,56,0,27.58
1868,71,0,24.4
1869,82,0,16.96
1869,67,1,23.72
1869,124,1,20.97
1869,168,0,10.59
